pickup_date,year,mo,da,day,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,NUM_TRIPS
2011-01-16,2011,01,16,7,33.4,15.8,1015.8,9.8,6.4,13.0,20.0,37.0,30.0,0.0,5.9,0,446699
2011-01-17,2011,01,17,1,24.2,6.7,1025.7,10.0,5.8,8.9,15.9,28.9,19.9,0.0,5.1,0,386391
2011-01-18,2011,01,18,2,31.3,26.0,1014.6,3.8,9.0,14.0,24.1,41.0,24.1,0.4,3.9,0,442217
2011-01-19,2011,01,19,3,37.5,33.7,1005.0,7.5,4.2,8.9,15.0,41.0,35.1,0.93,5.1,0,477235
2011-01-20,2011,01,20,4,32.6,19.0,1015.2,10.0,6.4,9.9,17.1,37.9,30.0,0.01,2.0,0,501964
2011-01-21,2011,01,21,5,28.8,17.8,1004.8,7.2,6.9,15.0,24.1,32.0,24.1,0.4,1.2,1,504589
2011-01-22,2011,01,22,6,18.7,2.1,1013.5,10.0,5.7,9.9,20.0,24.1,14.0,0.01,5.9,0,541375
2011-01-23,2011,01,23,7,19.4,2.2,1015.3,10.0,7.3,12.0,21.0,24.1,16.0,0.0,5.9,0,469484
2011-01-24,2011,01,24,1,12.6,-4.4,1029.5,10.0,6.0,9.9,18.1,19.9,6.1,0.0,5.9,0,443065
2011-01-25,2011,01,25,2,28.6,17.3,1023.4,7.3,3.9,8.9,15.9,36.0,21.0,0.0,5.9,1,451381
2011-01-26,2011,01,26,3,32.1,26.4,1015.7,4.2,6.6,15.9,22.9,36.0,30.0,0.05,5.9,1,410620
2011-01-27,2011,01,27,4,31.9,25.9,1006.1,3.4,4.1,15.0,26.0,35.1,28.9,1.95,3.9,1,315655
2011-01-28,2011,01,28,5,31.6,21.9,1010.6,7.5,3.1,7.0,999.9,34.0,28.9,0.09,22.8,0,450996
2011-01-29,2011,01,29,6,31.8,23.7,1012.8,6.1,3.9,7.0,999.9,35.1,28.9,0.0,20.1,0,508017
2011-01-30,2011,01,30,7,32.5,23.6,1017.7,6.8,4.5,9.9,15.0,37.9,28.9,0.01,18.9,0,443204
2011-01-31,2011,01,31,1,27.3,11.5,1028.9,10.0,5.0,7.0,17.1,33.1,21.9,0.0,18.1,0,424772
2011-02-01,2011,02,01,2,26.8,19.9,1026.9,4.4,7.2,13.0,18.1,28.9,24.8,0.06,16.9,0,450558
2011-02-02,2011,02,02,3,30.8,28.6,1016.6,3.6,6.3,14.0,19.0,36.0,26.1,0.57,18.1,0,444931
2011-02-03,2011,02,03,4,30.5,14.3,1021.3,10.0,9.2,18.1,33.0,37.9,24.1,0.24,16.9,0,497558
2011-02-04,2011,02,04,5,28.3,10.5,1024.6,10.0,5.4,11.1,19.0,33.1,23.0,0.0,16.1,0,523507
2011-02-05,2011,02,05,6,33.4,25.9,1014.1,5.7,4.0,8.9,15.9,36.0,30.9,0.0,16.1,1,543523
2011-02-06,2011,02,06,7,40.0,28.3,1007.9,9.0,7.6,15.0,26.0,44.1,37.0,0.21,15.0,1,451016
2011-02-07,2011,02,07,1,39.4,26.3,1015.6,9.3,3.8,9.9,999.9,44.1,36.0,0.0,15.0,0,442577
2011-02-08,2011,02,08,2,36.3,27.1,1006.6,7.2,9.0,17.1,28.0,41.0,25.0,0.23,13.0,0,495221
2011-02-09,2011,02,09,3,21.5,2.7,1021.4,10.0,8.9,21.0,28.9,28.9,15.1,0.01,11.0,0,522735
2011-02-10,2011,02,10,4,26.3,4.5,1016.5,10.0,6.5,9.9,20.0,28.0,23.0,0.0,9.8,0,541334
2011-02-11,2011,02,11,5,26.5,3.9,1020.5,10.0,5.8,9.9,17.1,36.0,19.0,0.0,9.8,0,568193
2011-02-12,2011,02,12,6,34.2,15.1,1013.5,10.0,6.7,12.0,22.0,39.0,32.0,0.0,7.9,0,592896
2011-02-13,2011,02,13,7,35.4,14.8,1016.9,10.0,6.5,12.0,21.0,45.0,28.9,0.0,7.9,0,494049
2011-02-14,2011,02,14,1,48.0,25.4,1002.6,10.0,10.2,15.9,31.1,57.0,43.0,0.0,7.9,0,499431
2011-02-15,2011,02,15,2,32.9,8.6,1019.2,10.0,12.1,20.0,33.0,46.0,25.0,0.0,7.1,0,534436
2011-02-16,2011,02,16,3,34.7,5.5,1027.2,10.0,4.0,8.0,18.1,46.9,27.0,0.0,5.1,0,518097
2011-02-17,2011,02,17,4,51.1,27.9,1019.9,9.8,4.3,7.0,14.0,62.1,46.0,0.0,3.9,0,520077
2011-02-18,2011,02,18,5,57.0,42.6,1010.1,9.3,4.2,9.9,17.1,66.9,46.0,0.0,2.0,0,536865
2011-02-19,2011,02,19,6,44.3,14.8,1005.8,10.0,13.2,20.0,35.9,63.0,30.0,0.0,999.9,0,573781
2011-02-20,2011,02,20,7,28.0,6.7,1018.9,10.0,9.8,18.1,34.0,39.9,21.0,0.0,999.9,0,481920
2011-02-21,2011,02,21,1,32.1,20.4,1011.4,6.3,6.0,9.9,17.1,37.9,28.4,0.25,999.9,1,416751
2011-02-22,2011,02,22,2,25.1,6.8,1016.7,10.0,7.2,14.0,22.0,35.1,17.1,0.09,3.1,0,484786
2011-02-23,2011,02,23,3,29.3,6.5,1025.5,10.0,3.7,7.0,999.9,39.9,21.0,0.0,3.1,0,506407
2011-02-24,2011,02,24,4,36.5,15.3,1023.2,10.0,3.3,8.0,999.9,43.0,30.0,0.0,2.0,0,526787
2011-02-25,2011,02,25,5,44.6,39.8,1004.0,5.4,3.8,17.1,28.0,57.2,39.0,0.62,999.9,1,565914
2011-02-26,2011,02,26,6,35.5,16.9,1018.7,10.0,4.4,8.0,14.0,42.1,30.9,0.75,999.9,0,552910
2011-02-27,2011,02,27,7,42.4,27.6,1015.3,9.9,6.2,8.9,18.1,50.0,37.9,0.0,999.9,0,461969
2011-02-28,2011,02,28,1,47.3,40.6,1010.7,7.4,6.4,15.0,27.0,60.1,41.0,0.21,999.9,0,454571
2011-03-01,2011,03,01,2,39.6,15.0,1018.9,10.0,7.2,15.0,24.1,46.9,33.1,0.23,999.9,0,498985
2011-03-02,2011,03,02,3,42.0,19.5,1020.2,10.0,8.4,14.0,25.1,53.1,36.0,0.0,999.9,0,531705
2011-03-03,2011,03,03,4,26.6,1.0,1033.8,10.0,5.8,17.1,25.1,36.0,19.9,0.0,999.9,0,555658
2011-03-04,2011,03,04,5,32.9,10.8,1038.9,10.0,6.4,11.1,18.1,39.9,27.0,0.0,999.9,0,576062
2011-03-05,2011,03,05,6,48.0,39.1,1029.4,9.9,7.6,12.0,22.0,59.0,37.9,0.01,999.9,0,562352
2011-03-06,2011,03,06,7,51.8,47.8,1019.2,6.8,6.3,11.1,18.1,54.0,50.0,1.08,999.9,1,502110
2011-03-07,2011,03,07,1,44.1,35.2,1010.2,6.9,9.6,15.9,28.9,53.6,33.8,1.02,999.9,0,479212
2011-03-08,2011,03,08,2,37.5,15.4,1030.7,10.0,5.1,8.9,14.0,46.9,30.0,0.0,999.9,0,511207
2011-03-09,2011,03,09,3,38.0,26.6,1035.5,10.0,7.3,14.0,20.0,43.0,34.0,0.0,999.9,0,537897
2011-03-10,2011,03,10,4,43.1,38.3,1026.3,7.1,9.6,12.0,22.0,48.9,37.0,0.0,999.9,0,541403
2011-03-11,2011,03,11,5,50.9,45.0,1008.6,6.1,8.0,15.9,35.9,54.0,48.0,1.97,999.9,0,557379
2011-03-12,2011,03,12,6,45.5,28.2,1010.3,10.0,7.3,11.1,20.0,55.0,37.4,0.01,999.9,0,565030
2011-03-13,2011,03,13,7,48.7,27.9,1013.9,10.0,8.3,12.0,22.9,53.1,45.0,0.0,999.9,0,464156
2011-03-14,2011,03,14,1,41.7,26.3,1024.9,10.0,4.8,8.9,17.1,44.1,37.9,0.0,999.9,0,459835
2011-03-15,2011,03,15,2,39.7,27.5,1030.9,10.0,4.3,8.9,14.0,46.0,35.1,0.0,999.9,0,507174
2011-03-16,2011,03,16,3,43.0,36.0,1020.9,8.0,3.9,11.1,18.1,55.9,37.4,0.41,999.9,0,520115
2011-03-17,2011,03,17,4,53.2,34.8,1019.8,10.0,3.3,8.9,999.9,63.0,44.1,0.15,999.9,0,514167
2011-03-18,2011,03,18,5,61.3,39.1,1012.4,10.0,7.9,15.0,24.1,75.9,51.1,0.0,999.9,0,574200
2011-03-19,2011,03,19,6,51.5,26.8,1020.3,10.0,7.4,12.0,20.0,66.0,43.0,0.0,999.9,0,568994
2011-03-20,2011,03,20,7,40.7,17.6,1034.6,10.0,5.3,9.9,15.0,48.9,35.1,0.0,999.9,0,485327
2011-03-21,2011,03,21,1,40.8,35.0,1024.0,6.2,5.4,11.1,19.0,45.0,35.6,0.11,999.9,0,456000
2011-03-22,2011,03,22,2,45.1,33.0,1012.8,8.3,6.3,14.0,22.0,48.9,39.2,0.35,999.9,1,483775
2011-03-23,2011,03,23,3,36.5,31.4,1011.6,4.9,5.5,13.0,17.1,45.0,32.0,0.44,999.9,0,522281
2011-03-24,2011,03,24,4,35.1,27.2,1005.3,7.4,6.1,12.0,19.0,43.0,30.2,0.52,999.9,0,529221
2011-03-25,2011,03,25,5,35.1,13.2,1013.3,10.0,6.4,12.0,17.1,41.0,28.9,0.09,1.2,0,557701
2011-03-26,2011,03,26,6,32.0,8.7,1015.7,10.0,7.3,12.0,17.1,39.0,26.1,0.0,999.9,0,558896
2011-03-27,2011,03,27,7,34.0,9.1,1014.8,10.0,7.0,12.0,19.0,44.1,28.0,0.0,999.9,0,466137
2011-03-28,2011,03,28,1,34.9,7.6,1014.7,10.0,8.2,12.0,20.0,45.0,27.0,0.0,999.9,0,443179
2011-03-29,2011,03,29,2,38.9,12.5,1017.8,10.0,7.8,12.0,21.0,48.0,32.0,0.0,999.9,0,490832
2011-03-30,2011,03,30,3,43.0,22.3,1019.9,10.0,4.2,9.9,15.0,52.0,37.0,0.0,999.9,0,504851
2011-03-31,2011,03,31,4,41.0,31.9,1011.7,9.3,7.9,17.1,24.1,45.0,37.0,0.01,999.9,0,540509
2011-04-01,2011,04,01,5,38.4,34.1,998.8,7.7,6.4,15.9,20.0,44.6,35.6,0.18,999.9,0,288633
2011-04-02,2011,04,02,6,45.8,25.4,998.9,10.0,8.8,15.9,19.0,54.0,37.9,0.13,999.9,0,278780
2011-04-03,2011,04,03,7,49.5,22.0,1010.2,10.0,8.3,14.0,22.0,57.0,43.0,0.0,999.9,0,240633
2011-04-04,2011,04,04,1,51.6,37.2,1009.4,9.5,5.3,12.0,21.0,62.1,43.0,0.06,999.9,0,458737
2011-04-05,2011,04,05,2,53.8,44.4,995.9,8.5,7.8,15.9,28.9,66.0,42.8,0.01,999.9,0,525459
2011-04-06,2011,04,06,3,44.7,24.2,1012.5,9.6,7.1,13.0,22.9,54.0,37.9,0.15,999.9,0,515766
2011-04-07,2011,04,07,4,44.5,36.4,1018.2,9.6,5.3,12.0,18.1,50.0,42.1,0.11,999.9,0,541474
2011-04-08,2011,04,08,5,45.8,34.2,1022.4,9.3,4.1,8.0,999.9,48.9,42.1,0.02,999.9,0,564808
2011-04-09,2011,04,09,6,47.2,31.9,1021.3,8.0,4.7,8.9,999.9,57.9,41.0,0.0,999.9,0,548386
2011-04-10,2011,04,10,7,50.1,31.0,1020.1,10.0,3.2,8.0,999.9,55.4,45.0,0.0,999.9,0,474893
2011-04-11,2011,04,11,1,60.6,51.2,1007.9,7.7,5.6,11.1,19.0,80.1,48.9,0.0,999.9,0,467738
2011-04-12,2011,04,12,2,61.2,49.2,1007.3,8.8,8.2,17.1,22.0,73.9,48.2,0.0,999.9,0,524355
2011-04-13,2011,04,13,3,46.3,43.1,1012.9,4.4,11.2,20.0,31.1,48.9,42.8,1.46,999.9,0,531832
2011-04-14,2011,04,14,4,55.9,40.5,1014.7,9.2,4.9,9.9,999.9,69.1,48.0,0.01,999.9,0,532820
2011-04-15,2011,04,15,5,51.5,32.2,1027.1,10.0,7.7,12.0,21.0,62.1,45.0,0.0,999.9,0,571983
2011-04-16,2011,04,16,6,44.5,37.7,1025.0,8.3,9.8,17.1,34.0,52.0,41.0,0.0,999.9,0,576321
2011-04-17,2011,04,17,7,54.9,41.4,1003.3,8.1,9.3,15.9,29.9,59.0,51.8,1.78,999.9,0,458907
2011-04-18,2011,04,18,1,53.8,32.8,1012.8,10.0,6.2,12.0,20.0,63.0,48.0,0.33,999.9,0,456631
2011-04-19,2011,04,19,2,50.5,41.4,1016.6,9.7,4.6,9.9,15.0,52.0,48.0,0.0,999.9,0,496251
2011-04-20,2011,04,20,3,50.8,44.3,1012.4,6.4,6.1,15.0,21.0,64.0,44.6,0.03,999.9,0,517462
2011-04-21,2011,04,21,4,55.5,32.6,1017.0,9.4,8.4,15.0,27.0,64.0,50.0,0.0,999.9,0,534263
2011-04-22,2011,04,22,5,45.2,24.8,1030.3,10.0,6.2,9.9,19.0,50.0,39.9,0.0,999.9,0,542235
2011-04-23,2011,04,23,6,49.6,45.1,1022.3,5.4,6.2,11.1,17.1,60.8,42.8,0.0,999.9,0,513729
2011-04-24,2011,04,24,7,65.1,57.3,1014.6,7.5,3.4,8.0,999.9,79.0,54.0,0.55,999.9,0,440867
2011-04-25,2011,04,25,1,63.4,59.1,1016.7,4.4,3.0,8.9,999.9,73.9,57.2,0.5,999.9,0,454325
2011-04-26,2011,04,26,2,65.8,58.4,1014.1,6.0,5.3,9.9,21.0,82.0,54.0,0.0,999.9,1,503392
2011-04-27,2011,04,27,3,67.4,61.1,1014.0,9.8,5.7,9.9,17.1,73.9,62.1,0.0,999.9,0,513133
2011-04-28,2011,04,28,4,64.3,61.2,1006.4,8.3,6.3,11.1,22.0,71.1,60.8,0.0,999.9,0,540910
2011-04-29,2011,04,29,5,64.4,44.1,1006.6,10.0,5.6,9.9,17.1,70.0,57.0,0.31,999.9,0,562436
2011-04-30,2011,04,30,6,57.4,37.6,1016.0,10.0,5.2,8.9,14.0,66.9,50.0,0.0,999.9,0,541814
2011-05-01,2011,05,01,7,58.3,38.2,1024.3,10.0,3.9,8.0,999.9,69.1,51.1,0.0,999.9,0,473899
2011-05-02,2011,05,02,1,54.9,43.8,1024.1,10.0,4.8,11.1,15.0,61.0,50.0,0.0,999.9,0,479236
2011-05-03,2011,05,03,2,61.5,53.0,1018.6,9.6,5.4,9.9,999.9,73.0,55.0,0.0,999.9,0,503275
2011-05-04,2011,05,04,3,56.0,51.1,1014.1,8.0,4.6,12.0,20.0,64.0,46.4,0.0,999.9,0,539514
2011-05-05,2011,05,05,4,54.4,33.7,1014.5,10.0,8.4,13.0,22.0,63.0,46.9,0.5,999.9,0,541380
2011-05-06,2011,05,06,5,59.9,33.0,1013.7,10.0,4.6,8.9,18.1,70.0,52.0,0.0,999.9,0,561132
2011-05-07,2011,05,07,6,62.0,42.5,1010.4,10.0,5.2,8.9,17.1,70.0,55.9,0.0,999.9,0,528998
2011-05-08,2011,05,08,7,61.9,41.3,1011.7,10.0,4.5,8.0,15.0,73.0,53.1,0.0,999.9,0,448546
2011-05-09,2011,05,09,1,62.4,40.6,1014.0,10.0,5.9,13.0,22.0,70.0,55.0,0.0,999.9,0,460656
2011-05-10,2011,05,10,2,62.5,38.2,1014.6,10.0,5.3,9.9,17.1,73.9,54.0,0.0,999.9,0,509305
2011-05-11,2011,05,11,3,59.4,46.7,1017.7,10.0,5.1,8.9,17.1,70.0,52.0,0.0,999.9,0,520892
2011-05-12,2011,05,12,4,61.2,47.7,1017.7,10.0,3.9,8.9,17.1,73.9,55.9,0.0,999.9,0,539772
2011-05-13,2011,05,13,5,58.0,48.2,1014.6,10.0,2.9,8.0,14.0,66.9,52.0,0.0,999.9,0,562697
2011-05-14,2011,05,14,6,59.8,52.4,1010.6,10.0,4.1,8.0,999.9,63.0,57.0,0.0,999.9,0,557750
2011-05-15,2011,05,15,7,61.1,59.1,1004.4,4.5,3.8,8.9,999.9,69.1,57.2,0.5,999.9,1,481463
2011-05-16,2011,05,16,1,58.8,57.9,1004.8,2.8,6.2,15.0,22.0,62.6,54.0,0.39,999.9,0,493934
2011-05-17,2011,05,17,2,54.9,53.9,1012.5,5.1,10.7,15.0,25.1,59.0,51.8,0.6,999.9,0,532811
2011-05-18,2011,05,18,3,58.7,57.5,1014.6,4.7,8.0,15.0,26.0,66.2,53.6,0.85,999.9,1,519183
2011-05-19,2011,05,19,4,64.1,61.1,1015.4,4.3,3.9,8.9,999.9,73.9,59.0,1.57,999.9,1,539842
2011-05-20,2011,05,20,5,61.0,57.7,1014.3,4.8,1.6,5.1,999.9,64.4,57.2,0.0,999.9,0,554476
2011-05-21,2011,05,21,6,63.7,57.4,1013.8,5.7,2.4,11.1,15.9,75.9,55.0,0.24,999.9,0,539651
2011-05-22,2011,05,22,7,57.0,54.9,1020.4,4.7,4.0,7.0,999.9,61.0,55.0,0.07,999.9,0,484602
2011-05-23,2011,05,23,1,59.0,56.4,1017.0,7.3,5.1,8.9,14.0,64.9,53.6,0.0,999.9,0,474504
2011-05-24,2011,05,24,2,71.8,63.7,1008.4,5.4,4.5,8.0,999.9,80.1,62.6,0.1,999.9,1,510123
2011-05-25,2011,05,25,3,74.0,58.0,1011.8,9.9,3.0,8.0,999.9,82.0,66.0,0.0,999.9,0,518432
2011-05-26,2011,05,26,4,69.9,62.2,1013.1,6.5,4.7,11.1,15.9,78.1,64.0,0.0,999.9,0,520040
2011-05-27,2011,05,27,5,73.4,65.1,1013.5,5.2,3.5,8.0,999.9,82.0,64.4,0.0,999.9,0,508026
2011-05-28,2011,05,28,6,74.3,65.1,1016.0,9.2,4.6,11.1,19.0,82.0,68.0,0.0,999.9,0,443284
2011-05-29,2011,05,29,7,74.2,66.7,1018.3,8.9,4.6,8.0,999.9,82.0,68.0,0.0,999.9,0,393415
2011-05-30,2011,05,30,1,77.7,68.4,1018.0,8.9,4.8,8.9,15.9,86.0,69.8,0.29,999.9,0,351394
2011-05-31,2011,05,31,2,79.2,64.2,1021.0,9.5,4.2,8.9,999.9,87.1,73.9,0.0,999.9,0,462636
2011-06-01,2011,06,01,3,77.6,68.9,1017.5,5.4,3.6,11.1,18.1,89.1,69.1,0.0,999.9,0,514961
2011-06-02,2011,06,02,4,75.6,46.4,1012.0,9.7,8.3,15.0,28.9,84.9,69.1,0.0,999.9,0,525586
2011-06-03,2011,06,03,5,66.1,37.8,1017.0,10.0,6.3,12.0,22.9,75.9,57.0,0.0,999.9,0,537879
2011-06-04,2011,06,04,6,66.2,41.2,1018.2,10.0,3.4,11.1,15.0,73.9,59.0,0.0,999.9,0,521288
2011-06-05,2011,06,05,7,62.9,51.9,1017.5,10.0,4.7,7.0,999.9,69.1,57.0,0.0,999.9,0,447307
2011-06-06,2011,06,06,1,69.5,56.6,1016.0,10.0,2.5,7.0,999.9,81.0,60.1,0.0,999.9,0,477033
2011-06-07,2011,06,07,2,76.4,59.4,1013.6,8.9,5.0,8.9,14.0,86.0,66.9,0.0,999.9,0,521681
2011-06-08,2011,06,08,3,82.8,65.1,1011.7,8.3,3.5,6.0,999.9,93.0,73.0,0.0,999.9,0,543169
2011-06-09,2011,06,09,4,85.7,68.6,1010.3,6.6,3.4,8.9,19.0,93.9,73.0,0.0,999.9,0,545633
2011-06-10,2011,06,10,5,76.0,66.5,1013.4,6.4,3.5,7.0,999.9,87.1,70.0,0.07,999.9,0,542323
2011-06-11,2011,06,11,6,66.7,63.2,1015.5,5.4,7.5,15.0,22.0,77.0,60.8,0.51,999.9,0,536703
2011-06-12,2011,06,12,7,63.5,59.1,1012.0,7.9,6.2,14.0,21.0,72.0,57.9,0.04,999.9,0,434022
2011-06-13,2011,06,13,1,65.6,57.3,1011.7,7.4,4.3,8.9,15.0,71.1,60.1,0.06,999.9,0,466033
2011-06-14,2011,06,14,2,64.0,55.2,1011.4,9.5,4.0,9.9,14.0,71.6,60.1,0.05,999.9,0,498734
2011-06-15,2011,06,15,3,67.9,52.2,1011.6,10.0,4.8,9.9,15.0,82.0,57.0,0.05,999.9,0,513931
2011-06-16,2011,06,16,4,72.5,56.0,1012.5,9.4,3.0,8.0,999.9,82.9,62.1,0.0,999.9,0,536628
2011-06-17,2011,06,17,5,68.8,64.1,1012.0,6.0,3.5,12.0,18.1,73.9,64.0,0.0,999.9,1,529061
2011-06-18,2011,06,18,6,71.2,63.5,1010.5,5.7,1.4,6.0,999.9,82.9,64.0,1.08,999.9,0,517492
2011-06-19,2011,06,19,7,75.7,57.8,1009.6,9.9,3.6,8.0,14.0,82.0,70.0,0.0,999.9,0,442999
2011-06-20,2011,06,20,1,72.2,56.7,1011.6,10.0,2.3,6.0,999.9,79.0,66.9,0.0,999.9,0,457009
2011-06-21,2011,06,21,2,74.8,63.6,1012.2,9.0,3.7,6.0,999.9,82.0,70.0,0.0,999.9,0,496175
2011-06-22,2011,06,22,3,74.9,66.5,1012.2,8.5,3.3,7.0,14.0,79.0,71.6,0.0,999.9,1,519225
2011-06-23,2011,06,23,4,70.3,69.5,1007.9,3.6,4.3,14.0,20.0,73.4,68.0,0.27,999.9,1,523643
2011-06-24,2011,06,24,5,67.2,65.2,1006.9,4.0,4.2,8.9,999.9,70.0,66.0,0.28,999.9,0,538492
2011-06-25,2011,06,25,6,70.1,65.0,1008.9,5.1,3.6,7.0,999.9,80.1,64.0,0.01,999.9,0,512753
2011-06-26,2011,06,26,7,72.9,59.2,1012.8,10.0,4.2,8.0,999.9,78.1,66.9,0.0,999.9,0,439888
2011-06-27,2011,06,27,1,73.4,61.5,1015.8,10.0,2.0,7.0,999.9,80.1,66.0,0.0,999.9,0,456836
2011-06-28,2011,06,28,2,76.5,66.0,1012.9,8.2,2.2,7.0,999.9,81.0,72.0,0.0,999.9,0,490144
2011-06-29,2011,06,29,3,75.6,63.8,1010.8,8.2,2.8,8.0,14.0,81.0,70.0,0.1,999.9,0,504271
2011-06-30,2011,06,30,4,73.7,55.7,1014.0,10.0,4.8,8.0,15.9,81.0,66.0,0.0,999.9,0,506962
2011-07-01,2011,07,01,5,73.8,53.1,1015.1,10.0,3.2,8.0,999.9,82.0,63.0,0.0,999.9,0,476534
2011-07-02,2011,07,02,6,76.2,60.1,1017.0,10.0,2.4,7.0,999.9,86.0,68.0,0.0,999.9,0,381582
2011-07-03,2011,07,03,7,72.4,66.5,1013.2,6.2,3.7,8.9,999.9,75.0,69.1,0.0,999.9,1,331272
2011-07-04,2011,07,04,1,76.2,67.8,1010.5,5.1,1.7,7.0,999.9,84.9,70.0,0.84,999.9,0,310280
2011-07-05,2011,07,05,2,78.9,55.0,1012.4,10.0,3.4,7.0,999.9,87.1,71.1,0.0,999.9,0,424741
2011-07-06,2011,07,06,3,80.2,65.5,1013.0,8.1,3.4,8.0,15.9,89.1,73.9,0.0,999.9,0,470577
2011-07-07,2011,07,07,4,80.4,67.2,1012.2,8.4,3.8,8.0,999.9,91.0,73.9,0.0,999.9,0,505784
2011-07-08,2011,07,08,5,77.3,69.0,1011.7,7.0,2.3,6.0,999.9,82.9,71.1,0.0,999.9,0,519585
2011-07-09,2011,07,09,6,75.5,65.1,1009.9,6.6,4.0,8.0,15.0,86.0,66.2,0.4,999.9,0,479097
2011-07-10,2011,07,10,7,77.5,58.4,1016.7,10.0,2.3,6.0,999.9,86.0,68.0,0.0,999.9,0,433359
2011-07-11,2011,07,11,1,80.7,66.7,1014.1,8.3,3.3,11.1,15.0,90.0,73.9,0.0,999.9,0,451373
2011-07-12,2011,07,12,2,84.7,69.0,1006.0,8.9,6.7,12.0,18.1,93.0,78.1,0.0,999.9,0,502464
2011-07-13,2011,07,13,3,81.2,60.9,1007.2,9.6,5.0,13.0,22.0,87.1,69.1,0.0,999.9,1,507784
2011-07-14,2011,07,14,4,72.7,55.0,1014.0,10.0,6.2,12.0,19.0,82.9,64.9,0.11,999.9,0,518011
2011-07-15,2011,07,15,5,74.7,57.7,1017.7,10.0,4.2,8.0,999.9,87.1,66.9,0.0,999.9,0,529274
2011-07-16,2011,07,16,6,78.3,59.6,1019.4,10.0,3.5,5.1,999.9,89.1,71.1,0.0,999.9,0,499358
2011-07-17,2011,07,17,7,80.7,60.5,1020.1,10.0,4.7,7.0,999.9,90.0,72.0,0.0,999.9,0,449374
2011-07-18,2011,07,18,1,83.3,66.5,1014.5,9.7,5.7,11.1,17.1,95.0,75.0,0.0,999.9,0,469451
2011-07-19,2011,07,19,2,81.9,69.9,1009.3,6.4,3.6,7.0,999.9,93.0,75.2,0.11,999.9,0,494873
2011-07-20,2011,07,20,3,81.2,69.2,1011.6,6.7,2.9,7.0,999.9,88.0,75.9,0.0,999.9,0,508813
2011-07-21,2011,07,21,4,83.5,74.0,1009.0,4.9,3.9,8.0,15.9,96.1,75.0,0.0,999.9,0,549537
2011-07-22,2011,07,22,5,92.6,74.0,1009.1,6.9,5.2,11.1,18.1,102.9,84.9,0.0,999.9,0,554099
2011-07-23,2011,07,23,6,90.3,69.3,1011.5,9.7,3.0,7.0,999.9,99.0,82.9,0.0,999.9,0,515998
2011-07-24,2011,07,24,7,86.1,71.0,1012.1,9.0,3.4,8.0,999.9,91.0,78.8,0.0,999.9,0,451457
2011-07-25,2011,07,25,1,76.0,67.5,1012.7,8.4,3.7,8.9,15.0,80.1,69.1,0.03,999.9,0,450257
2011-07-26,2011,07,26,2,77.0,65.3,1006.8,9.7,3.7,8.0,999.9,89.1,68.0,0.32,999.9,0,483496
2011-07-27,2011,07,27,3,75.8,61.9,1011.0,9.2,4.2,8.0,22.0,84.0,70.0,0.14,999.9,0,497998
2011-07-28,2011,07,28,4,78.4,63.8,1016.3,10.0,2.2,6.0,999.9,86.0,71.1,0.0,999.9,0,518406
2011-07-29,2011,07,29,5,77.6,69.7,1014.0,6.1,2.7,8.0,999.9,84.0,71.1,0.67,999.9,1,525334
2011-07-30,2011,07,30,6,80.5,66.4,1012.2,7.9,4.9,8.0,14.0,91.0,73.9,0.41,999.9,0,487922
2011-07-31,2011,07,31,7,80.8,61.0,1016.4,10.0,2.4,8.9,14.0,91.0,72.0,0.0,999.9,0,444471
2011-08-01,2011,08,01,1,80.3,67.7,1012.4,9.8,3.1,9.9,15.0,91.9,72.0,0.02,999.9,0,453134
2011-08-02,2011,08,02,2,80.9,61.3,1007.3,9.4,3.0,8.9,14.0,91.0,73.9,0.0,999.9,0,489837
2011-08-03,2011,08,03,3,77.7,59.5,1006.5,9.1,3.5,8.0,999.9,86.0,69.8,0.0,999.9,0,514042
2011-08-04,2011,08,04,4,73.2,66.1,1011.6,7.2,4.5,8.9,14.0,84.0,68.0,0.76,999.9,0,501436
2011-08-05,2011,08,05,5,76.3,65.4,1017.5,10.0,3.1,8.0,15.9,84.0,71.1,0.0,999.9,0,513817
2011-08-06,2011,08,06,6,76.0,68.1,1016.8,9.7,5.3,8.0,15.9,84.0,72.0,0.0,999.9,0,482363
2011-08-07,2011,08,07,7,78.4,72.7,1005.9,7.1,4.1,8.0,15.9,89.1,71.6,0.34,999.9,0,418949
2011-08-08,2011,08,08,1,80.3,68.7,1001.1,8.4,3.7,12.0,20.0,89.1,73.9,0.01,999.9,0,431148
2011-08-09,2011,08,09,2,75.9,68.8,1003.2,7.5,3.1,8.9,999.9,82.9,71.6,0.0,999.9,1,466284
2011-08-10,2011,08,10,3,76.3,66.5,1001.7,8.4,4.2,8.9,15.0,84.9,71.1,2.09,999.9,0,487146
2011-08-11,2011,08,11,4,76.1,55.7,1008.6,10.0,4.0,7.0,999.9,82.0,69.1,0.0,999.9,0,500648
2011-08-12,2011,08,12,5,74.0,53.2,1015.0,10.0,2.8,6.0,999.9,84.0,64.9,0.0,999.9,0,504845
2011-08-13,2011,08,13,6,76.2,59.1,1017.2,10.0,1.7,8.9,15.0,84.9,70.0,0.0,999.9,0,469428
2011-08-14,2011,08,14,7,70.2,68.1,1013.9,3.5,4.0,8.9,15.0,77.0,66.2,3.2,999.9,1,222035
